CodINSEE5n;LibCommune;IRIS;LIBIRIS;LAB_IRIS;P11_FACT1524;P11_FACT2554;P11_FACT5564;P11_HACT1524;P11_HACT2554;P11_HACT5564;Geo Shape;geo_point_2d
49007;ANGERS;490070503;Beaussier;1;198;444;77;161;393;36;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5997484112, 47.4731670796], [-0.5996818322, 47.473817035], [-0.5995757568, 47.4746898839], [-0.5995434934, 47.4749017406], [-0.5994579546, 47.4754477533], [-0.5994054975, 47.4756755532], [-0.5992891893, 47.4761396153], [-0.5990947495, 47.4766277197], [-0.5989721828, 47.4769000392], [-0.5989121984, 47.4769172128], [-0.5988476903, 47.4769264164], [-0.5987289826, 47.476939999], [-0.5986249815, 47.4769351047], [-0.598355111, 47.4768749646], [-0.597940538, 47.4767778463], [-0.5955786581, 47.4762236674], [-0.5951125457, 47.4761110106], [-0.5945922304, 47.4759630807], [-0.5944875641, 47.475928467], [-0.5939028576, 47.475732061], [-0.5937959807, 47.4758425925], [-0.5934627481, 47.4761844875], [-0.5932790083, 47.4763577654], [-0.5920441445, 47.4779791187], [-0.5914405458, 47.4790655497], [-0.5915526395, 47.4811904893], [-0.5923569143, 47.4829534519], [-0.5925480067, 47.4830674005], [-0.5928422603, 47.4831141867], [-0.5963917939, 47.4833370803], [-0.5999861173, 47.4855877644], [-0.6032545555, 47.4862327538], [-0.6040480278, 47.4861712452], [-0.6043684768, 47.4862117854], [-0.6049388378, 47.4863310919], [-0.6051730059, 47.486393225], [-0.6057986988, 47.4866036275], [-0.6072711964, 47.4872671775], [-0.6075357324, 47.487404959], [-0.6076219859, 47.487461759], [-0.6077398593, 47.4875734475], [-0.6078212549, 47.4876961786], [-0.6078770281, 47.4878332203], [-0.6078955736, 47.4880687351], [-0.6078807322, 47.4882034597], [-0.6078337401, 47.4883148509], [-0.6077839732, 47.4884245259], [-0.607751073, 47.4884886228], [-0.6076995546, 47.4885920443], [-0.6082132424, 47.4886590255], [-0.6085673005, 47.4887048207], [-0.6099311836, 47.488860779], [-0.6099295191, 47.4887770277], [-0.6099008662, 47.4877812928], [-0.6098582309, 47.486381394], [-0.6098038254, 47.484669175], [-0.6097641676, 47.4834512057], [-0.6097182358, 47.4820811431], [-0.6096799678, 47.4810019002], [-0.6096014737, 47.4800356419], [-0.609396074, 47.477661279], [-0.6087950505, 47.4756479117], [-0.6083511116, 47.4754111674], [-0.6081862519, 47.4753315741], [-0.607028837, 47.4748421035], [-0.6059874123, 47.4744562602], [-0.6051118299, 47.4741842174], [-0.6046816397, 47.4740524638], [-0.6023652207, 47.4733438269], [-0.6021523939, 47.4732819301], [-0.6020898111, 47.4732604383], [-0.6020186048, 47.4732293012], [-0.6019716953, 47.4732037198], [-0.601844048, 47.4731238673], [-0.6018283581, 47.4730684842], [-0.6010471243, 47.4730917588], [-0.6006591321, 47.4731127745], [-0.5997484112, 47.4731670796]]]}";47.4804105111,-0.601956367666
49007;ANGERS;490070605;Alphonse Daudet;1;30;282;53;33;279;63;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5757885617, 47.481674928], [-0.5758003037, 47.4817511601], [-0.5759614813, 47.4832077783], [-0.5759960404, 47.4837644917], [-0.5759959768, 47.4840816775], [-0.5759782628, 47.4843138019], [-0.5759345223, 47.4847332514], [-0.575902476, 47.4848703004], [-0.5758837074, 47.4849474696], [-0.5758088372, 47.4851398995], [-0.575607474, 47.4855479707], [-0.5751048725, 47.4864014203], [-0.5749042598, 47.4866418643], [-0.5747903882, 47.4867480852], [-0.5746927407, 47.4868384894], [-0.5743089282, 47.4870827553], [-0.5740944702, 47.4871956682], [-0.5740674519, 47.487209113], [-0.5735219129, 47.4874204956], [-0.5735844862, 47.4875014749], [-0.5759643459, 47.4905479626], [-0.576182054, 47.4908215135], [-0.5767682076, 47.4915550139], [-0.5768508084, 47.4916570023], [-0.5776294869, 47.4912933661], [-0.5797181143, 47.4895459286], [-0.5817482045, 47.4868072456], [-0.5818728651, 47.4866042686], [-0.5823645149, 47.485648399], [-0.5824408109, 47.4854378985], [-0.5824589172, 47.4852318921], [-0.5825090146, 47.4846103981], [-0.5823696984, 47.4841974793], [-0.5817938233, 47.4838556641], [-0.581586473, 47.483716968], [-0.5805921377, 47.4829221567], [-0.5803747283, 47.4827522298], [-0.5801867999, 47.4826255494], [-0.5799686632, 47.4825043032], [-0.5794862003, 47.4823064825], [-0.5789641805, 47.4821531287], [-0.578704193, 47.48210165], [-0.5779058362, 47.4819901275], [-0.5772050959, 47.4819071379], [-0.5768638336, 47.4818527464], [-0.5757885617, 47.481674928]]]}";47.4863790537,-0.578161582963
49007;ANGERS;490070703;Petites  Pannes;1;62;372;59;83;369;56;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5673853359, 47.4815173677], [-0.5667364746, 47.4820724973], [-0.5655629528, 47.483870072], [-0.5654197288, 47.4857297921], [-0.5656082587, 47.4861051763], [-0.5656303656, 47.486317155], [-0.5656424932, 47.4872169663], [-0.564627697, 47.4870299822], [-0.5643425016, 47.4869594194], [-0.5641212854, 47.4868914025], [-0.5634697169, 47.4866491343], [-0.5634107954, 47.4870816554], [-0.5633281035, 47.4876761977], [-0.5632639929, 47.4881106795], [-0.5632142787, 47.4884419972], [-0.5630207568, 47.4890092942], [-0.5627891755, 47.4895840628], [-0.5627731241, 47.4897422433], [-0.5627648022, 47.489876759], [-0.5627280617, 47.4905825287], [-0.5627278465, 47.4906591271], [-0.5627291287, 47.4907582067], [-0.5627395939, 47.4909552232], [-0.5628822143, 47.4909607705], [-0.5631575689, 47.4909631564], [-0.5638530899, 47.490926549], [-0.5639515169, 47.4909073165], [-0.5643503162, 47.490767154], [-0.5661574464, 47.4900954723], [-0.567947944, 47.4894341826], [-0.568084248, 47.4893849509], [-0.5696771772, 47.4888116869], [-0.5704142796, 47.4885620093], [-0.572192728, 47.4879208441], [-0.5735219129, 47.4874204956], [-0.572890699, 47.4866279903], [-0.5726149746, 47.486281424], [-0.5725090021, 47.4861477109], [-0.5722534767, 47.4858248533], [-0.5718283903, 47.485291838], [-0.5715103003, 47.4849078224], [-0.5712515275, 47.4845958754], [-0.5711424825, 47.4844757718], [-0.5707997978, 47.4841015198], [-0.5706877355, 47.4839959257], [-0.5698404471, 47.4833704266], [-0.5695386102, 47.4831499056], [-0.5691154269, 47.4828438969], [-0.5677984795, 47.4818525247], [-0.5673853359, 47.4815173677]]]}";47.4866499818,-0.567711684717
49007;ANGERS;490070704;Barra;1;149;470;57;152;463;36;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5673853359, 47.4815173677], [-0.566928505, 47.4811249774], [-0.5664720107, 47.4806577849], [-0.5663961989, 47.4805573838], [-0.5663378639, 47.4804798755], [-0.5656901648, 47.4796166537], [-0.5655582566, 47.4794323673], [-0.5650806216, 47.47882705], [-0.5650313277, 47.4787654838], [-0.5647556104, 47.4784774708], [-0.564582218, 47.4786080322], [-0.5643063045, 47.4787957979], [-0.5641864122, 47.4788715562], [-0.5640249804, 47.4789422787], [-0.5637819075, 47.4790245116], [-0.5634665468, 47.479099045], [-0.5632538185, 47.4791379967], [-0.5631378096, 47.4791523611], [-0.5621535832, 47.4791824864], [-0.5616519449, 47.4791942331], [-0.5611355957, 47.4792046255], [-0.5610400312, 47.4792066482], [-0.5604787619, 47.4792211153], [-0.5604615891, 47.479322562], [-0.5602090501, 47.482797656], [-0.5600503245, 47.4829692108], [-0.5599810552, 47.4830668441], [-0.5595828982, 47.4836953604], [-0.5594321468, 47.4839468666], [-0.5593085341, 47.4841867298], [-0.5593581459, 47.4842131463], [-0.562071379, 47.485912494], [-0.5634768552, 47.4865966529], [-0.5634697169, 47.4866491343], [-0.5641212854, 47.4868914025], [-0.5643425016, 47.4869594194], [-0.564627697, 47.4870299822], [-0.5656424932, 47.4872169663], [-0.5656303656, 47.486317155], [-0.5656082587, 47.4861051763], [-0.5654197288, 47.4857297921], [-0.5655629528, 47.483870072], [-0.5667364746, 47.4820724973], [-0.5673853359, 47.4815173677]]]}";47.4826351595,-0.563290290341
49007;ANGERS;490070801;ZA Tournerie;3;0;0;0;0;4;0;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5473339693, 47.487186094], [-0.547157627, 47.4871328975], [-0.5467915576, 47.4870251094], [-0.5465347379, 47.4874221976], [-0.5458151069, 47.4882776114], [-0.5457470869, 47.4883544722], [-0.5456944061, 47.4884020315], [-0.5456008958, 47.4884553395], [-0.5454815821, 47.4885004227], [-0.5452881519, 47.488550466], [-0.5450877015, 47.4885547681], [-0.544895048, 47.4885363056], [-0.5445280766, 47.4884952171], [-0.5427337233, 47.4879578317], [-0.5399825743, 47.487103507], [-0.5398080423, 47.4870574532], [-0.5395927658, 47.4870585925], [-0.5393718675, 47.4870752205], [-0.539263438, 47.4870839235], [-0.5391567517, 47.4870988809], [-0.5387454143, 47.4871906796], [-0.5378416221, 47.4875146012], [-0.5375402977, 47.4876417981], [-0.5367251038, 47.487999061], [-0.5360280346, 47.4883536311], [-0.5349902185, 47.4889834576], [-0.5344676777, 47.4893038838], [-0.5309778696, 47.4913551797], [-0.5290456508, 47.4920922656], [-0.5252866407, 47.4942605641], [-0.5250460468, 47.4943822832], [-0.5248095509, 47.4945056798], [-0.5246515626, 47.4945897558], [-0.5247690969, 47.4945979115], [-0.5252510989, 47.4947500147], [-0.5263411181, 47.4952513353], [-0.5293262129, 47.4975324818], [-0.5300148505, 47.4978332853], [-0.5304439938, 47.498050045], [-0.5335501138, 47.4997228084], [-0.5339147331, 47.499405382], [-0.5360455005, 47.4975457764], [-0.5380743936, 47.4959973859], [-0.5412061988, 47.4937792617], [-0.5418176864, 47.4941192868], [-0.5421048224, 47.4938978995], [-0.5438590739, 47.4925631954], [-0.5461010772, 47.4900845627], [-0.5472530599, 47.487329127], [-0.5473339693, 47.487186094]]]}";47.4928358554,-0.536060940107
49007;ANGERS;490070802;Copernic;1;105;462;57;99;436;68;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5081431976, 47.4894630603], [-0.5084756221, 47.4894845797], [-0.5087076861, 47.4895163312], [-0.5098993986, 47.4900318542], [-0.5102785266, 47.4910079787], [-0.5105735525, 47.4911279337], [-0.5109886092, 47.4912334557], [-0.5113298953, 47.4913087633], [-0.5126729624, 47.4915773108], [-0.5131939888, 47.4916363773], [-0.5137150433, 47.4916756174], [-0.5142771703, 47.4917127144], [-0.515377163, 47.4918020497], [-0.5172114066, 47.4921602368], [-0.5178053415, 47.4922765501], [-0.5212242384, 47.492996766], [-0.5225653946, 47.4934770087], [-0.5226924746, 47.4934686585], [-0.5229664187, 47.493449557], [-0.5229119823, 47.4932286425], [-0.5228399185, 47.4929217597], [-0.5227724283, 47.492623749], [-0.5226943955, 47.4922665873], [-0.5226164351, 47.4918499534], [-0.522568944, 47.4915729629], [-0.5225083166, 47.4911368822], [-0.5224750182, 47.4908937024], [-0.5223997409, 47.4901544075], [-0.5223880024, 47.4900367237], [-0.5223840705, 47.4898962773], [-0.5223801871, 47.4896152639], [-0.5224085612, 47.4891377444], [-0.5224820719, 47.487730766], [-0.522524542, 47.4868617587], [-0.5225272312, 47.4867814828], [-0.5225363057, 47.4865559428], [-0.5225646538, 47.4858964087], [-0.5226071923, 47.4849679283], [-0.5226322101, 47.4844193251], [-0.5226664664, 47.4837082508], [-0.5227171623, 47.4826614831], [-0.5227427464, 47.4821416961], [-0.5227534537, 47.4818602402], [-0.5227354742, 47.4818697949], [-0.5225656994, 47.4819560285], [-0.5223160464, 47.4820807214], [-0.5222685035, 47.4821055877], [-0.5222234952, 47.4821285751], [-0.5219314851, 47.4822761744], [-0.5215236941, 47.4824822404], [-0.5206284591, 47.4829364237], [-0.5189272058, 47.483827654], [-0.5170178418, 47.484829668], [-0.514035857, 47.4863605141], [-0.5113450949, 47.4877536432], [-0.5086054886, 47.4892148551], [-0.5085333738, 47.4892503674], [-0.5083756704, 47.489338918], [-0.5081431976, 47.4894630603]]]}";47.4884252514,-0.517499278302
49007;ANGERS;490070803;Henri Dunant;1;49;217;45;102;268;41;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5270998393, 47.4862537722], [-0.5274721543, 47.4862352826], [-0.5318972932, 47.4864146812], [-0.5326472851, 47.4866198944], [-0.532967191, 47.4860695458], [-0.5332643989, 47.4855982778], [-0.5339262184, 47.4846500883], [-0.5328565475, 47.483186783], [-0.5284027707, 47.481420617], [-0.5274232556, 47.4808979504], [-0.5270034726, 47.4818288574], [-0.5267370822, 47.4824253247], [-0.5267009539, 47.4825426568], [-0.5266748673, 47.4826308505], [-0.5266751636, 47.4827966376], [-0.526725855, 47.4832429314], [-0.5268912298, 47.4845012144], [-0.5270446725, 47.4857598582], [-0.5270998393, 47.4862537722]]]}";47.4841572186,-0.529858301072
49007;ANGERS;490070805;Europe;1;81;437;44;92;429;48;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5326472851, 47.4866198944], [-0.5318972932, 47.4864146812], [-0.5274721543, 47.4862352826], [-0.5270998393, 47.4862537722], [-0.5257084301, 47.4863400732], [-0.5256798365, 47.4863499498], [-0.5245100998, 47.4866331629], [-0.5231987035, 47.4867638662], [-0.5230017406, 47.4867806398], [-0.5228400646, 47.4867882356], [-0.5227178333, 47.4867892312], [-0.5225272312, 47.4867814828], [-0.522524542, 47.4868617587], [-0.5224820719, 47.487730766], [-0.5224085612, 47.4891377444], [-0.5223801871, 47.4896152639], [-0.5223840705, 47.4898962773], [-0.5223880024, 47.4900367237], [-0.5225805705, 47.4900741482], [-0.5231833901, 47.4901640343], [-0.523396121, 47.4901846282], [-0.5239778208, 47.4902364038], [-0.5287329371, 47.4909997441], [-0.5299496868, 47.4905817086], [-0.5315592871, 47.4884829706], [-0.532609524, 47.4866922246], [-0.5326472851, 47.4866198944]]]}";47.4883944291,-0.527180075464
49007;ANGERS;490070903;Daguenet;1;139;576;63;129;532;60;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5291771854, 47.4747040007], [-0.5284900847, 47.4747644805], [-0.523666985, 47.4749042941], [-0.5233143347, 47.4748771254], [-0.5232328337, 47.4748705819], [-0.5232124295, 47.474944186], [-0.5231398362, 47.4752545484], [-0.5230360621, 47.4759794441], [-0.5230078417, 47.4762371023], [-0.5229752167, 47.476851716], [-0.5228342405, 47.4798979801], [-0.5228150895, 47.480333774], [-0.5227644569, 47.4815832805], [-0.5227534537, 47.4818602402], [-0.5229243175, 47.4817703691], [-0.5234094627, 47.4815078925], [-0.5254952101, 47.4803823831], [-0.5259859326, 47.4801242313], [-0.5266475608, 47.4797771], [-0.5289798831, 47.4785431323], [-0.5318596034, 47.4770059644], [-0.53291904, 47.4764448825], [-0.534465175, 47.4756266228], [-0.5346540339, 47.475528077], [-0.5340993778, 47.4748574019], [-0.5333739738, 47.4745793695], [-0.5329323566, 47.4744125612], [-0.5326130626, 47.4743069158], [-0.5322600745, 47.4743149262], [-0.5321988046, 47.474333005], [-0.5317320449, 47.4744093437], [-0.5307350549, 47.4745468205], [-0.5303477158, 47.4745982174], [-0.5300387118, 47.4746283147], [-0.5291771854, 47.4747040007]]]}";47.4771233764,-0.52731217311
49007;ANGERS;490071203;Mollière;1;69;761;54;76;655;55;"{""type"": ""Polygon"", ""coordinates"": [[[-0.6088313608, 47.4566999424], [-0.6086769791, 47.4567551937], [-0.6056201313, 47.4583575377], [-0.6035578809, 47.4594207658], [-0.6015355154, 47.4596365739], [-0.6013789834, 47.459600869], [-0.6010091575, 47.4595744689], [-0.6003540237, 47.4595929411], [-0.6003467437, 47.4596427276], [-0.6003985767, 47.4601169114], [-0.6010939892, 47.4608153799], [-0.6033278376, 47.4613914189], [-0.6050648568, 47.4618305226], [-0.605878851, 47.462867714], [-0.6060557495, 47.4631857321], [-0.6061085982, 47.4633192615], [-0.6061477698, 47.4634667314], [-0.6061516483, 47.4635242825], [-0.6071523079, 47.4634662326], [-0.6110390932, 47.4627383224], [-0.6132561557, 47.4638499616], [-0.6155459198, 47.4631255239], [-0.615998084, 47.4626591107], [-0.6164226376, 47.4621971581], [-0.6175297389, 47.4603136416], [-0.6161653727, 47.458763772], [-0.6154834562, 47.4581496737], [-0.6147295019, 47.457472028], [-0.6143423852, 47.4570911657], [-0.6140419506, 47.4567346433], [-0.6138684671, 47.4564282441], [-0.6137496994, 47.4561057272], [-0.613688339, 47.4557282609], [-0.6136938677, 47.4553379033], [-0.6137519624, 47.4550964003], [-0.6137701395, 47.4550507796], [-0.613824792, 47.4549157158], [-0.6137894202, 47.4549231225], [-0.6126353791, 47.4552455209], [-0.6122060519, 47.4553805031], [-0.611837001, 47.4555424483], [-0.6114544559, 47.4557210313], [-0.6108819674, 47.4559397509], [-0.6102587368, 47.45617446], [-0.6089922501, 47.4566426868], [-0.6088313608, 47.4566999424]]]}";47.4599830776,-0.610224558409
49246;LES PONTS DE CE;492460103;La Monnaie-La Guillebotte;1;23;285;80;43;290;77;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5271182894, 47.4437558939], [-0.5270579635, 47.4437676351], [-0.5243797305, 47.4432559038], [-0.5216992176, 47.4415376351], [-0.5201024421, 47.4405434217], [-0.518194452, 47.4396225785], [-0.5179247336, 47.439519904], [-0.5175001788, 47.4393245952], [-0.5170889928, 47.4390901343], [-0.5167100024, 47.4388402813], [-0.5161223562, 47.4384264314], [-0.5159352339, 47.4382870146], [-0.5147681081, 47.4372797433], [-0.515891189, 47.4367871484], [-0.5184092606, 47.436201888], [-0.5212460625, 47.4355366371], [-0.5234823139, 47.4350093552], [-0.5264553695, 47.4342974938], [-0.5292098887, 47.4334948686], [-0.5293030018, 47.4334569004], [-0.5294025211, 47.4334556824], [-0.5295125628, 47.4334730677], [-0.5295658518, 47.4334957797], [-0.529567736, 47.4334236356], [-0.5282887297, 47.4308015351], [-0.5282301758, 47.4306384125], [-0.5281016024, 47.4306621373], [-0.5278390356, 47.4307079488], [-0.5272091512, 47.4307414732], [-0.5224686175, 47.4307842417], [-0.5184104472, 47.4307836465], [-0.5149980143, 47.430748075], [-0.5121048671, 47.4307336658], [-0.5104306966, 47.4307184372], [-0.5083750488, 47.4306975735], [-0.5060267194, 47.4306683775], [-0.5061349774, 47.4308615483], [-0.5068918923, 47.4322200758], [-0.5071852031, 47.4327446679], [-0.5079946281, 47.434194416], [-0.5091974782, 47.4363576548], [-0.5099760527, 47.4377605638], [-0.5100722616, 47.4379315679], [-0.5103366769, 47.4383993557], [-0.51129316, 47.4401041537], [-0.5119469561, 47.4412837461], [-0.5133101425, 47.4437196352], [-0.5134226661, 47.4439162751], [-0.5135363981, 47.4441110763], [-0.5139934543, 47.444882106], [-0.5143098207, 47.4451690021], [-0.5155169682, 47.4456100955], [-0.5159634453, 47.4457542894], [-0.5163377153, 47.4458709289], [-0.5168292362, 47.4459930332], [-0.5175962103, 47.4461428492], [-0.5179890041, 47.4461976503], [-0.5184183516, 47.4462225099], [-0.5187898091, 47.446235603], [-0.5191534559, 47.4462309097], [-0.519493443, 47.4462098106], [-0.5202182425, 47.4461221001], [-0.5205279055, 47.4460640704], [-0.520965969, 47.4459589016], [-0.5215531332, 47.4457780322], [-0.5221165149, 47.4455789571], [-0.5242399107, 47.4447838675], [-0.5247584739, 47.4446104659], [-0.5251520018, 47.4444949162], [-0.5252735671, 47.4444651006], [-0.5259624541, 47.4442964433], [-0.5264201766, 47.4442077778], [-0.5271394795, 47.4440976626], [-0.5272025755, 47.4440876395], [-0.5271937551, 47.444054567], [-0.5271871491, 47.4440349435], [-0.5271716634, 47.4439813481], [-0.5271298945, 47.4438312329], [-0.5271182894, 47.4437558939]]]}";47.436969585,-0.517086178372
49246;LES PONTS DE CE;492460105;L'Ile-Saint-Maurille;1;61;412;63;89;425;94;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5117618344, 47.4029067959], [-0.5115870526, 47.402994076], [-0.5111434771, 47.4032732986], [-0.5110019041, 47.4034622988], [-0.5109863401, 47.4035690976], [-0.5108409294, 47.4048944879], [-0.5109188522, 47.4057797074], [-0.5109704864, 47.4057979717], [-0.51165073, 47.4062333736], [-0.5118242743, 47.4063497776], [-0.5122367693, 47.4071347785], [-0.5124094772, 47.4076837298], [-0.5125735422, 47.4086068941], [-0.512180805, 47.4086701232], [-0.51100897, 47.4087749078], [-0.5087881913, 47.4088951283], [-0.5079232746, 47.4089032112], [-0.5071657216, 47.4089089495], [-0.5062923603, 47.4086054993], [-0.5061557966, 47.4084456209], [-0.5059506415, 47.4082923166], [-0.5056655616, 47.4081549388], [-0.5053554295, 47.4080606668], [-0.5052439465, 47.4080406004], [-0.5049888343, 47.4079960301], [-0.5043326249, 47.4079275087], [-0.5039193109, 47.4078994196], [-0.5034952512, 47.4078896746], [-0.5032700468, 47.4078964621], [-0.5030481387, 47.4079130618], [-0.5027200377, 47.4080310792], [-0.5019502132, 47.408417411], [-0.5017380927, 47.4085634693], [-0.5013131927, 47.40892679], [-0.4989812921, 47.4109226171], [-0.4984254962, 47.4123513385], [-0.4983262363, 47.4126201443], [-0.4981599598, 47.4132856396], [-0.4981776191, 47.4145520262], [-0.4983426636, 47.4145993224], [-0.5008972369, 47.4153577234], [-0.5023584759, 47.4159408634], [-0.5038720029, 47.416612518], [-0.5053596532, 47.4174155909], [-0.5055048371, 47.4175040249], [-0.5053473564, 47.4179782367], [-0.5051682294, 47.4185071657], [-0.5048680445, 47.4185252262], [-0.5037449535, 47.4185059138], [-0.5022699128, 47.4185251266], [-0.4986784113, 47.4185809977], [-0.4971897644, 47.418595149], [-0.495083406, 47.4186035232], [-0.4939459521, 47.4185674276], [-0.4929811714, 47.4184918924], [-0.4888172251, 47.4178915541], [-0.4846097441, 47.4172734518], [-0.4838535271, 47.4171789756], [-0.4821707444, 47.4169833972], [-0.4810568328, 47.4168797926], [-0.4802111331, 47.4168177076], [-0.4759640785, 47.4166708396], [-0.4717113753, 47.4166411244], [-0.4697260835, 47.4165904615], [-0.4690967212, 47.416527246], [-0.4688660751, 47.416717044], [-0.4689140741, 47.4184420493], [-0.4681311553, 47.4207847403], [-0.4680784999, 47.4209557105], [-0.4680397777, 47.4212803466], [-0.4680600294, 47.4215725875], [-0.4683708824, 47.4226824333], [-0.4684420307, 47.4228379967], [-0.4692870317, 47.4234210037], [-0.469784587, 47.423477341], [-0.4713828855, 47.4235143349], [-0.4717702931, 47.4235099768], [-0.4721585435, 47.4234776592], [-0.472929661, 47.4233095587], [-0.4740628761, 47.4230540443], [-0.475165678, 47.4228210531], [-0.4754633222, 47.4228247717], [-0.4767307689, 47.4229193369], [-0.4768592652, 47.4229353181], [-0.4769233559, 47.4229613346], [-0.4770108675, 47.4230208912], [-0.4771634402, 47.4231623012], [-0.4772217006, 47.4232416548], [-0.4773168399, 47.4234595706], [-0.4774613157, 47.4240283273], [-0.4770681162, 47.4269496226], [-0.4767502807, 47.4284963399], [-0.4747707812, 47.4292376102], [-0.4733751209, 47.4296865847], [-0.4721342435, 47.4300245952], [-0.4722324907, 47.4300243649], [-0.4802247999, 47.4300017069], [-0.4851233207, 47.4299811534], [-0.4912274257, 47.4299584464], [-0.4963729104, 47.429937213], [-0.5028089406, 47.4306644254], [-0.5028713471, 47.4306643478], [-0.5049635413, 47.4306553726], [-0.5060267194, 47.4306683775], [-0.5083750488, 47.4306975735], [-0.5104306966, 47.4307184372], [-0.5121048671, 47.4307336658], [-0.5149980143, 47.430748075], [-0.5184104472, 47.4307836465], [-0.5224686175, 47.4307842417], [-0.5272091512, 47.4307414732], [-0.5278390356, 47.4307079488], [-0.5281016024, 47.4306621373], [-0.5282301758, 47.4306384125], [-0.5281961232, 47.4305448314], [-0.5275207669, 47.4305734296], [-0.5272432886, 47.4305944615], [-0.5270387816, 47.4305943568], [-0.5260236652, 47.430585493], [-0.5257814469, 47.4299521643], [-0.5257678785, 47.4298065995], [-0.525769841, 47.4297759031], [-0.5259192975, 47.4283350379], [-0.5268411811, 47.4272717304], [-0.5272327714, 47.4272093918], [-0.5299518832, 47.4267817616], [-0.5328418732, 47.4269724307], [-0.5349031979, 47.4268394997], [-0.5354128753, 47.4267960706], [-0.5362428654, 47.4266969426], [-0.5369193704, 47.4266060817], [-0.5373071651, 47.4265267033], [-0.5422886019, 47.4256145309], [-0.5432445246, 47.4254925924], [-0.5434926547, 47.4254498882], [-0.5439946624, 47.4253309623], [-0.5443813535, 47.4251749999], [-0.544392982, 47.4251701399], [-0.5444083197, 47.4251210131], [-0.5434336186, 47.4244172266], [-0.5405670088, 47.4248199343], [-0.5380814849, 47.4250424701], [-0.5376761734, 47.4250575056], [-0.5365311192, 47.4250499866], [-0.5357445143, 47.4248405251], [-0.5326527653, 47.4237838031], [-0.5283117674, 47.4223242842], [-0.5256077455, 47.4210618814], [-0.5301394706, 47.4199187563], [-0.5307588094, 47.4197674889], [-0.5316030779, 47.4196247045], [-0.5323936695, 47.4194934568], [-0.5332075928, 47.419393934], [-0.5341588773, 47.4193037463], [-0.5348767443, 47.4192575929], [-0.5356126282, 47.4192631507], [-0.5364237397, 47.4192619101], [-0.5392371841, 47.4192240564], [-0.5400667775, 47.4191609531], [-0.5422473355, 47.4189485589], [-0.5453922416, 47.4181219044], [-0.545334949, 47.4177578041], [-0.5448758059, 47.4162165024], [-0.5436244788, 47.4152219882], [-0.5425046863, 47.4146298503], [-0.5406857054, 47.4120153011], [-0.539502995, 47.4098868718], [-0.5388330671, 47.4076427984], [-0.5374921771, 47.4057092982], [-0.5361052768, 47.4048467927], [-0.531049924, 47.4052338665], [-0.5307861804, 47.4052599006], [-0.530211636, 47.4053431323], [-0.5284474984, 47.405622875], [-0.527273725, 47.4062613351], [-0.525857148, 47.4056311947], [-0.5257814141, 47.4051459985], [-0.5256618742, 47.4053262396], [-0.5254014228, 47.4052611507], [-0.5248723374, 47.4051276149], [-0.524222344, 47.4049517869], [-0.5229613049, 47.4045665005], [-0.5194351458, 47.4035019019], [-0.5180879243, 47.4030966467], [-0.5176377639, 47.4029516791], [-0.5174378441, 47.402837884], [-0.5172075958, 47.4026664353], [-0.5166254112, 47.4031183787], [-0.5160928624, 47.4033156101], [-0.5145032011, 47.4032807884], [-0.5124941153, 47.4030027111], [-0.5124445744, 47.4029960984], [-0.5117618344, 47.4029067959]]]}";47.4189273448,-0.510192666258
